date       | user_id | username            | Total_Money | Time | Sent_Money | Rece_Money | Driven_distance | GEarned_by_driving | Lost_by_driving | Total_Wealth | Hard_crashes | Lost_by_stealing | Mail_Courier_Delivered_parcels | Mail_Courier_Delivered_kg | Mail_Courier_Driven_distance | Mail_Courier_Earned_money | Mail_Courier_Paid_penalties | Taxiing_Paid_penalties
2026-02-15 | 28781   | truckloader         |         326 |    0 |          0 |          0 |              69 |                463 |              19 |          325 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48478   | midranit            |         313 |    0 |          0 |          0 |              13 |                429 |               4 |          291 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 36474   | akumaz              |         309 |    0 |          0 |          0 |              68 |                983 |             300 |         -314 |            2 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35150   | efeealt             |         282 |    0 |          0 |          0 |              28 |                370 |              86 |          280 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43640   | davidsilva89        |         281 |    0 |          0 |          0 |              18 |                281 |               0 |          298 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43674   | maxpower147         |         278 |    0 |          0 |          0 |              29 |                398 |               1 |          263 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35188   | agbaltop            |         264 |    0 |          0 |          0 |              50 |                338 |             119 |          259 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49671   | mr.carrots          |         252 |    0 |          0 |          0 |              12 |                257 |               5 |          248 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46757   | snst                |         249 |    0 |        200 |          0 |              74 |                963 |             129 |          178 |            5 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 23210   | sergey29            |         241 |    0 |          0 |          0 |              20 |                254 |               3 |          241 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 16249   | nike[lv]            |         236 |    0 |          0 |          0 |             100 |                822 |               0 |          231 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43901   | pankest             |         233 |    0 |          0 |          0 |              28 |                358 |               6 |          231 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 37117   | kr4d3c7f2           |         218 |    0 |          0 |          0 |              19 |                221 |              18 |          189 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43198   | beemvista04         |         216 |    0 |          0 |          0 |              17 |                303 |              28 |          216 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44409   | zuosiyu5            |         209 |    0 |          0 |          0 |               9 |                226 |               1 |          187 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 39794   | twit                |         200 |    0 |          0 |          0 |              18 |                348 |              75 |          202 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 39585   | tutugamer           |         200 |    0 |          0 |          0 |              25 |                415 |               0 |          184 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43145   | milkereus           |         195 |    0 |          0 |          0 |             353 |              3,031 |           3,551 |          167 |            3 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 40251   | baran077            |         181 |    0 |          0 |          0 |              26 |                352 |             123 |          181 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49551   | notyabuggin         |         169 |    0 |          0 |          0 |              54 |                564 |              20 |          166 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35128   | pete211g            |         169 |    0 |          0 |          0 |              34 |                490 |             231 |          174 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49775   | fortmogilev7777     |         169 |    0 |          0 |          0 |            -492 |                169 |               0 |          175 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 7323    | demogun             |         166 |    0 |          0 |          0 |              14 |                166 |               0 |          160 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 23268   | mkt                 |         157 |    0 |          0 |          0 |               4 |                157 |               0 |          130 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35337   | transit1            |         155 |    0 |          0 |          0 |               6 |                155 |               0 |          155 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 135     | KROSS               |         141 |    0 |          0 |          0 |               8 |                141 |               0 |          127 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 8309    | terga               |         136 |    0 |          0 |          0 |              42 |                662 |             477 |          153 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 38307   | krycha1018          |         135 |    0 |          0 |          0 |              80 |              1,002 |             167 |          118 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 45112   | cionada             |         134 |    0 |          0 |          0 |              34 |                320 |              72 |          143 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 32287   | rikopikomaradon     |         132 |    0 |          0 |          0 |              17 |                314 |              20 |          139 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42621   | gurkanbey26         |         130 |    0 |          0 |          0 |              10 |                230 |              69 |          141 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 45351   | mrconfidence        |         128 |    0 |          0 |          0 |              26 |                198 |              24 |          136 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47598   | hakanemir3305       |         123 |    0 |          0 |          0 |              28 |                343 |             222 |          120 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 26116   | martynasl           |         119 |    0 |          0 |          0 |               6 |                119 |               0 |          108 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48112   | t4rcan              |         110 |    0 |          0 |          0 |               8 |                131 |              21 |          112 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 37136   | sensizim02          |         106 |    0 |        150 |          0 |              35 |                186 |             211 |           95 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42816   | fastranker1         |         100 |    0 |          0 |          0 |               4 |                100 |               0 |           87 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44315   | epicproes           |          97 |    0 |          0 |          0 |               9 |                 98 |               1 |           97 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48811   | racing_ryo          |          95 |    0 |          0 |          0 |               3 |                100 |               0 |           82 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48185   | hasnainsenna        |          93 |    0 |          0 |          0 |              31 |                213 |              62 |           96 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 22313   | heavykick           |          89 |    0 |          0 |          0 |               6 |                151 |              62 |           89 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44496   | smorg               |          84 |    0 |          0 |          0 |               7 |                126 |               5 |           90 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49511   | mambanegra          |          83 |    0 |          0 |          0 |              49 |                903 |             210 |          112 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 29244   | samagon             |          82 |    0 |          0 |          0 |               8 |                 89 |               7 |          103 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 39729   | keith_392           |          72 |    0 |          0 |          0 |               2 |                 72 |               0 |           72 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 32763   | respectt32          |          66 |    0 |          0 |          0 |               2 |                 46 |               0 |           78 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49768   | boogeyman3          |          57 |    0 |          0 |          0 |               2 |                 69 |               0 |           57 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48233   | gmasterz            |          48 |    0 |          0 |          0 |              13 |                127 |               0 |           48 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 25215   | m52b28              |          45 |    0 |          0 |          0 |               4 |                 48 |               3 |           54 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 40818   | dmrzn               |          44 |    0 |          0 |          0 |               2 |                 44 |               0 |           43 |            2 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42411   | panikj              |          43 |    0 |          0 |          0 |               4 |                 55 |               0 |           43 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43471   | hkuzucu06           |          42 |    0 |          0 |          0 |               3 |                 52 |               5 |           44 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44300   | surungentofs        |          41 |    0 |          0 |          0 |             100 |                892 |             522 |           42 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46786   | cjzz                |          39 |    0 |          0 |          0 |               9 |                114 |              42 |           46 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49767   | lorenzo11111        |           7 |    0 |          0 |          0 |               1 |                 17 |               0 |            7 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 16346   | minniyer            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 27733   | tannuq              |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 41946   | shepetys            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42673   | superlame2          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44147   | yusuf gulden        |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46875   | nori258             |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47714   | eugeniuszpro        |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49447   | massive187          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49542   | tahaekti            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49580   | markusqe            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 16012   | tnt25               |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43616   | petrolhead...       |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 13971   | StYL3R              |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 38343   | sparckify           |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42519   | p4tevis             |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47899   | jonas..             |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46503   | monks1              |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49479   | theusx44            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 32307   | jocker0807          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43900   | superpalaw          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 40063   | elpalmerian0        |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47531   | tan_boi             |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44765   | arthures            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49765   | v3ofer3s            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 40863   | augustinaslfs       |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42072   | motogarage          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43344   | burgerdude24        |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46867   | zygioks             |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49772   | jaxon857            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49774   | akuma ra            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48906   | evo6_dani90         |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44785   | mash1995            |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 23496   | p.h.d_gonapus       |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49776   | jpaper              |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47457   | j0oaun              |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35382   | classikboi          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 39293   | j. martens          |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49777   | re7b                |           0 |    0 |          0 |          0 |               0 |                  0 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 41544   | yasso7up            |          -3 |    0 |          0 |          0 |               5 |                 43 |              25 |           12 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43548   | suskun068           |          -6 |    0 |          0 |          0 |              40 |                261 |             159 |          -46 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 44975   | eiz                 |          -7 |    0 |          0 |          0 |               0 |                  3 |               0 |            0 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49560   | nonfeldi            |         -12 |    0 |          0 |          0 |              10 |                 60 |              53 |            4 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48357   | v3nnu               |         -14 |    0 |          0 |          0 |               7 |                 79 |               0 |           -5 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42317   | eetz1               |         -16 |    0 |          0 |          0 |              32 |                639 |              71 |           -2 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 37564   | kanker_aap          |         -21 |    0 |          0 |          0 |              46 |                846 |              21 |          -31 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47495   | bednii              |         -41 |    0 |          0 |          0 |               3 |                 39 |              55 |          -33 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43659   | alleksandr          |         -51 |    0 |          0 |          0 |               1 |                  8 |              43 |          -11 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48074   | collative           |         -57 |    0 |          0 |          0 |              30 |                202 |             174 |          -59 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 21177   | m4x1                |         -63 |    0 |          0 |          0 |              14 |                 84 |             124 |          -63 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 45229   | jesus alf           |         -64 |    0 |          0 |          0 |              67 |                550 |             306 |          -41 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46112   | jope222             |         -65 |    0 |          0 |          0 |              31 |                215 |             210 |          -80 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49770   | burebtw             |         -80 |    0 |          0 |          0 |            -405 |                855 |               0 |         -116 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 35566   | sakopl1             |         -83 |    0 |          0 |          0 |               9 |                 99 |              45 |          -89 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 40696   | neverdiea           |         -88 |    0 |          0 |          0 |              69 |                713 |             218 |          -69 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 42788   | volkeris            |         -88 |    0 |          0 |        150 |              15 |                248 |             186 |          -93 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 41476   | p1nhe1r0            |        -129 |    0 |          0 |          0 |             153 |              1,896 |           2,312 |         -337 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 19411   | geentl              |        -138 |    0 |          0 |          0 |              32 |                391 |             209 |         -126 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 22001   | lavezzi             |        -163 |    0 |          0 |          0 |              13 |                409 |               0 |         -163 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 47993   | unifortbg           |        -183 |    0 |          0 |          0 |              28 |                345 |             185 |         -185 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 41796   | countess            |        -199 |    0 |        269 |          0 |             114 |                920 |             417 |         -199 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 46396   | smirdaboli          |        -252 |    0 |          0 |          0 |              60 |                879 |              68 |         -205 |            1 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48931   | laoz112             |        -287 |    0 |          0 |          0 |             292 |              2,215 |           1,443 |       -1,156 |            3 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 24464   | monster110501       |        -299 |    0 |          0 |          0 |              58 |                436 |             619 |         -413 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 48435   | ciuk4s              |        -338 |    0 |        200 |          0 |             149 |              1,705 |             188 |         -468 |            2 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 43944   | nedas66             |        -366 |    0 |          0 |          0 |               2 |                 24 |               0 |         -366 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 49369   | gui2007             |        -394 |    0 |          0 |          0 |               6 |                119 |               0 |         -394 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
2026-02-15 | 36092   | thesevenofclubs     |        -416 |    0 |          0 |          0 |              20 |                110 |             481 |         -427 |            0 |                0 |                              0 |                         0 |                            0 |                         0 |                           0 |                      0
