June 2025

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
  71.      45364 the_rodrigs1                            0      Synex                                   
  72.      28016 nawz22                                  0      nawzy                                   
  73.      29639 13brotary                               0      13brotary                               
  74.      46565 grzechu_007                             0      [TAXI] Grzechu                          
  75.      44017 abcaz987                                0      abc az 987                              
  76.      45458 nopixel211                              0      Leo nid ász:3                           
  77.      46786 cjzz                                    0      cz( g27 )                               
  78.      24631 lowriders                               0      Swedish Guy                             
  79.      36405 pwaduser                                0      pwad                                    
  80.      46318 nortaf007                               0      ηgμ ｫ nor[TAXI]                         
  81.      44926 ronnie_pickering_                       0      alan reet                               
  82.      36092 thesevenofclubs                         0      [6S] Anansi                             
  83.      30291 redbot_                                 0      |ﾏed ßoT                                
  84.      44486 tunahan2454                             0      L µ n a x                               
  85.      26794 fillakilla12                            0      Redﾉ Filla                              
  86.      40210 example125                              0      JDMWorks • Lukies                       
  87.      45684 rattao                                  0      Rattao                                  
  88.      42581 efedits                                 0      TR HULK CIVIC                           
  89.      31237 coltdriver                              0      Coltdriver                              
  90.      47475 andyoz                                  0      [TAXI] Andyoz                           
  91.      30277 robb5                                   0      R obert                                 
  92.      35468 norvegas1997                            0      ˜ Schnitzel ˜                           
  93.      28536 piieter050                              0      #420 piieter                            
  94.      16963 audi a3                                 0      Eimantas / / /                          
  95.      47211 napi                                    0      napi                                    
  96.      39239 jordanvalov                             0      [CSR] Yordan                            
  97.      38227 ilya18101                               0      [COP] IRAN                              
  98.      44249 ionicaa                                 0      ionicaa G27                             
  99.      40659 cgtyksy55                               0      Redﾉ CCTV                               
 100.      15429 95potato                                0      JAYMAN                                  

Mail_Courier_Delivered_parcels:
 Rank    User ID Username                  Mail_Courier_Delivered_parcels      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      45913 whatalife                          23,436      whatalife                               
   2.      37942 isaac68ea                          16,312      Redﾉ Newton, Isaac                      
   3.      40663 muratcan2370                       11,153      Dapolyon [V900]                         
   4.      28892 ibtasim6781                        10,830      arg[cop]                                
   5.      47374 ross2750                            6,041      [LCS-G] Not Ross                        
   6.      36474 akumaz                              5,257      ηgμ ｫ npc                               
   7.      36529 subbyhowl                           5,011      › Subby ‹                               
   8.      29189 cetink.                             4,993      [ RDSR ] Fearr                          
   9.      45254 inneshzx                            3,481      nicat                                   
  10.      29964 viktors3232                         3,327      Rﾉ fartpower[tow]                       
  11.      46087 yetkinbaba                          3,226      Redﾉ Lancer                             
  12.      43143 enesozdil                           1,918      βч. Ene S                               
  13.      46575 claudio_cc                          1,887      [SHITVIK] Caudo                         
  14.      29924 icoha44                             1,808      CCI4                                    
  15.      45594 driv9                               1,736      [P R ] Driv9                            
  16.      41689 e-30 king                           1,475      ηgμ ｫ cakır                             
  17.      38050 kumail                              1,315      [TC] ›Kumail‹                           
  18.      43197 luiso12                             1,104      Luisoo [V902]                           
  19.      47376 evari albo                          1,085      EVARI [ EE ]                            
  20.      47318 q4llo                                 917      q 4 llo``~                              
  21.      46287 melihrg                               866      Quat tro Valve                          
  22.      47305 griffin20069                          748      [ LCS- ﾏ] Girfen                        
  23.      37136 sensizim02                            738      ＧＴＣゑNaughty                             
  24.      45440 buntidondo                            650      [PACT] Ahmed                            
  25.      12846 DJmad                                 620      [SHITVIKS] fraud.                       
  26.      45588 razorworkss                           570      ｫRazor'                                 
  27.      45905 sezerbey23                            566      Smash                                   
  28.      42317 eetz1                                 555      V M . Eetzi                             
  29.      37723 i7ss                                  486      Redﾉ I7s                                
  30.      35710 inno                                  477      AMBASSADOR                              
  31.      39239 jordanvalov                           476      [CSR] Yordan                            
  32.      35468 norvegas1997                          433      ˜ Schnitzel ˜                           
  33.      28134 ke608                                 420      [MED] AAA EMS                           
  34.      43548 suskun068                             359      Swim> TopRat                            
  35.      46021 aligamingarabic                       350      R L • AliGaming                         
  36.      27076 ataslfs24                             336      δhadowη • hmza                          
  37.      16671 gertracer                             330      Redﾉ Gerti                              
  38.      44045 sirac.54_                             321      [PACT] Muffin                           
  39.      46169 grassic                               320      ηgμ ｫ grassic                           
  40.      44122 berkayb6493                           318      g29bosseking                            
  41.      47472 _usuario14                            283      EL1TE ▽ User ヾ                          
  42.      36227 ali awad                              271      Mr_Racer024                             
  43.      44300 surungentofs                          249      ＧＴＣ ゑ sharp.                            
  44.      39496 leo2828                               229      LEOD.IT YT                              
  45.      27518 actros555                             222      Dennis1499                              
  46.      44726 kaan2300m                             201      Kaan                                    
  47.      40191 mooses60                              199      Moose                                   
  48.      44602 yeetwithcream                         199      Yeet With Cream                         
  49.       3704 ian78                                 193      Ian                                     
  50.      47228 flixdamber                            180      flixdamber                              
  51.      40843 madmikeonr                            157      MadMike RS                              
  52.      30635 grifex                                155      Grifex                                  
  53.      29079 lipefw                                147      Ｋａｒｇｏｃｕｕ                                
  54.      37944 kris_tango                            146      Kris_Tango                              
  55.      42454 jambrudas                             145      Redﾉ Pίcκ'Ζ.btc                         
  56.      44198 febrix                                143      Redﾉ FebriX                             
  57.      39131 xsr                                   120      [ KTS ] KAZIK                           
  58.      27293 J--                                   117      V M . January                           
  59.      42258 kriszti_09                            114      [PACT] Krisztián                        
  60.      43583 a04bc_                                 99      snax                                    
  61.      36427 molliwhoppa                            88      TurboNurbo                              
  62.      46858 lokinpoikalenni                        78      LOKINPOIKA                              
  63.      46936 zungurt                                78      Zungurt                                 
  64.      23555 zorrousz                               68      Zor rou sz‹HUN ›                        
  65.      39608 y a k u z                              65      V M . Yakuz                             
  66.      16012 tnt25                                  61      [6S] Adamo [COP]                        
  67.      40722 mes(race)                              61      Redﾉ Flyaway57                          
  68.      36940 thepro167                              60      [BUS] The Pro 167                       
  69.      46983 shamrox                                47      Hy Drous                                
  70.      39407 l_gui                                  45      japa                                    
  71.      44945 xantheisgod                            43      ＧＴＣ ゑ Mozart                            
  72.      39026 f1ne__                                 41      Dxeno R9                                
  73.      45026 gtaplay                                41      ＰＩＬＯＴ                                   
  74.      41796 countess                               38      Countess                                
  75.      46944 limsaevo                               38      Evehem                                  
  76.      42550 midnight4601                           31      Midnight4601                            
  77.      32194 daugava                                30      BIGSMOKE                                
  78.      41927 willyyy                                29      idycill                                 
  79.      19071 pcpaultje2                             28      Redﾉ TT [COP]                           
  80.      41134 jeff.snn                               28      Biker Jeff                              
  81.      42827 joelead_                               26      W / Jole                                
  82.      45799 nightkid.                              24      NightKid                                
  83.      44581 lynx38                                 21      Lynx                                    
  84.      42795 acidboy                                18      ηgμ ｫ adac[MED]                         
  85.      36092 thesevenofclubs                        17      [6S] Anansi                             
  86.      41373 shinigami85                            17      { Squid } Sweety                        
  87.      43691 pedrosogamer_br                        16      [BUS] Simas Tur                         
  88.      43471 hkuzucu06                              14      Hüseyin K.                              
  89.      41871 emrecansmsk                            10      ( F F ) Emre.C                          
  90.       1341 Nathan_French_14                        9      Moo . Frenchy                           
  91.      41486 efsorm                                  9      harun tastan                            
  92.      32674 vajtusbat                               4      KEBAP                                   
  93.      40859 gabriel_022                             4      ME XIC ANO                              
  94.      30397 rabidrabbit                             2      RabidRabbit                             
  95.      14157 Balazs91                                0      Blaze H U N                             
  96.      41297 mrjoao007                               0      MONTANELAS                              
  97.      45202 ahmet_enes                              0      ahmet_enes66                            
  98.      42246 bruh.31                                 0      AS AF                                   
  99.      44123 kaelo_fx                                0      [COP] Tour GSP                          
 100.      44911 pug=309                                 0      Jason n                                 

Mail_Courier_Delivered_kg:
 Rank    User ID Username                  Mail_Courier_Delivered_kg      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      45913 whatalife                          37,891      whatalife                               
   2.      37942 isaac68ea                          26,303      Redﾉ Newton, Isaac                      
   3.      40663 muratcan2370                       18,426      Dapolyon [V900]                         
   4.      28892 ibtasim6781                        13,304      arg[cop]                                
   5.      47374 ross2750                           10,316      [LCS-G] Not Ross                        
   6.      36474 akumaz                              8,607      ηgμ ｫ npc                               
   7.      29189 cetink.                             8,059      [ RDSR ] Fearr                          
   8.      36529 subbyhowl                           6,952      › Subby ‹                               
   9.      46087 yetkinbaba                          5,595      Redﾉ Lancer                             
  10.      29964 viktors3232                         5,465      Rﾉ fartpower[tow]                       
  11.      45254 inneshzx                            5,153      nicat                                   
  12.      45594 driv9                               3,444      [P R ] Driv9                            
  13.      43143 enesozdil                           3,237      βч. Ene S                               
  14.      38050 kumail                              2,928      [TC] ›Kumail‹                           
  15.      46575 claudio_cc                          2,695      [SHITVIK] Caudo                         
  16.      29924 icoha44                             2,558      CCI4                                    
  17.      41689 e-30 king                           2,467      ηgμ ｫ cakır                             
  18.      47376 evari albo                          2,106      EVARI [ EE ]                            
  19.      47318 q4llo                               1,991      q 4 llo``~                              
  20.      46021 aligamingarabic                     1,628      R L • AliGaming                         
  21.      43197 luiso12                             1,525      Luisoo [V902]                           
  22.      46287 melihrg                             1,464      Quat tro Valve                          
  23.      47305 griffin20069                        1,234      [ LCS- ﾏ] Girfen                        
  24.      45440 buntidondo                          1,131      [PACT] Ahmed                            
  25.      37723 i7ss                                1,079      Redﾉ I7s                                
  26.      47472 _usuario14                          1,068      EL1TE ▽ User ヾ                          
  27.      37136 sensizim02                          1,026      ＧＴＣゑNaughty                             
  28.      35468 norvegas1997                          905      ˜ Schnitzel ˜                           
  29.      45588 razorworkss                           886      ｫRazor'                                 
  30.      45905 sezerbey23                            861      Smash                                   
  31.      39239 jordanvalov                           844      [CSR] Yordan                            
  32.      27076 ataslfs24                             821      δhadowη • hmza                          
  33.      43548 suskun068                             731      Swim> TopRat                            
  34.      35710 inno                                  707      AMBASSADOR                              
  35.      27518 actros555                             704      Dennis1499                              
  36.      44602 yeetwithcream                         693      Yeet With Cream                         
  37.      42317 eetz1                                 692      V M . Eetzi                             
  38.      47228 flixdamber                            653      flixdamber                              
  39.      12846 DJmad                                 620      [SHITVIKS] fraud.                       
  40.      30635 grifex                                606      Grifex                                  
  41.      44122 berkayb6493                           576      g29bosseking                            
  42.      28134 ke608                                 565      [MED] AAA EMS                           
  43.      46169 grassic                               559      ηgμ ｫ grassic                           
  44.      36227 ali awad                              551      Mr_Racer024                             
  45.      40843 madmikeonr                            549      MadMike RS                              
  46.      44045 sirac.54_                             543      [PACT] Muffin                           
  47.      44300 surungentofs                          526      ＧＴＣ ゑ sharp.                            
  48.      44726 kaan2300m                             485      Kaan                                    
  49.      39496 leo2828                               411      LEOD.IT YT                              
  50.       3704 ian78                                 383      Ian                                     
  51.      16671 gertracer                             370      Redﾉ Gerti                              
  52.      46858 lokinpoikalenni                       317      LOKINPOIKA                              
  53.      39608 y a k u z                             295      V M . Yakuz                             
  54.      42454 jambrudas                             294      Redﾉ Pίcκ'Ζ.btc                         
  55.      39026 f1ne__                                237      Dxeno R9                                
  56.      36940 thepro167                             210      [BUS] The Pro 167                       
  57.      44198 febrix                                210      Redﾉ FebriX                             
  58.      40191 mooses60                              205      Moose                                   
  59.      39131 xsr                                   199      [ KTS ] KAZIK                           
  60.      43583 a04bc_                                196      snax                                    
  61.      37944 kris_tango                            196      Kris_Tango                              
  62.      36427 molliwhoppa                           192      TurboNurbo                              
  63.      42258 kriszti_09                            185      [PACT] Krisztián                        
  64.      29079 lipefw                                180      Ｋａｒｇｏｃｕｕ                                
  65.      39407 l_gui                                 137      japa                                    
  66.      41796 countess                              125      Countess                                
  67.      27293 J--                                   118      V M . January                           
  68.      46936 zungurt                               118      Zungurt                                 
  69.      41927 willyyy                               114      idycill                                 
  70.      16012 tnt25                                 106      [6S] Adamo [COP]                        
  71.      46983 shamrox                               101      Hy Drous                                
  72.      44945 xantheisgod                           100      ＧＴＣ ゑ Mozart                            
  73.      23555 zorrousz                               97      Zor rou sz‹HUN ›                        
  74.      46944 limsaevo                               97      Evehem                                  
  75.      40722 mes(race)                              85      Redﾉ Flyaway57                          
  76.      45799 nightkid.                              81      NightKid                                
  77.      42827 joelead_                               72      W / Jole                                
  78.      45026 gtaplay                                59      ＰＩＬＯＴ                                   
  79.      36092 thesevenofclubs                        58      [6S] Anansi                             
  80.      42550 midnight4601                           58      Midnight4601                            
  81.      32194 daugava                                57      BIGSMOKE                                
  82.      43691 pedrosogamer_br                        54      [BUS] Simas Tur                         
  83.      42795 acidboy                                50      ηgμ ｫ adac[MED]                         
  84.      44581 lynx38                                 48      Lynx                                    
  85.      41134 jeff.snn                               47      Biker Jeff                              
  86.      43471 hkuzucu06                              40      Hüseyin K.                              
  87.      41486 efsorm                                 40      harun tastan                            
  88.      19071 pcpaultje2                             34      Redﾉ TT [COP]                           
  89.       1341 Nathan_French_14                       22      Moo . Frenchy                           
  90.      41373 shinigami85                            21      { Squid } Sweety                        
  91.      30397 rabidrabbit                            17      RabidRabbit                             
  92.      40859 gabriel_022                            16      ME XIC ANO                              
  93.      32674 vajtusbat                              10      KEBAP                                   
  94.      41871 emrecansmsk                            10      ( F F ) Emre.C                          
  95.      14157 Balazs91                                0      Blaze H U N                             
  96.      41297 mrjoao007                               0      MONTANELAS                              
  97.      45202 ahmet_enes                              0      ahmet_enes66                            
  98.      42246 bruh.31                                 0      AS AF                                   
  99.      44123 kaelo_fx                                0      [COP] Tour GSP                          
 100.      44911 pug=309                                 0      Jason n                                 

Mail_Courier_Driven_distance:
 Rank    User ID Username                  Mail_Courier_Driven_distance      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      45913 whatalife                           1,040      whatalife                               
   2.      36529 subbyhowl                             739      › Subby ‹                               
   3.      28892 ibtasim6781                           738      arg[cop]                                
   4.      37942 isaac68ea                             703      Redﾉ Newton, Isaac                      
   5.      40663 muratcan2370                          485      Dapolyon [V900]                         
   6.      47376 evari albo                            305      EVARI [ EE ]                            
   7.      47374 ross2750                              270      [LCS-G] Not Ross                        
   8.      36474 akumaz                                243      ηgμ ｫ npc                               
   9.      29189 cetink.                               243      [ RDSR ] Fearr                          
  10.      47451 shadownite                            179      Shadownite                              
  11.      45254 inneshzx                              177      nicat                                   
  12.      47472 _usuario14                            162      EL1TE ▽ User ヾ                          
  13.      44602 yeetwithcream                         149      Yeet With Cream                         
  14.      46087 yetkinbaba                            141      Redﾉ Lancer                             
  15.      29964 viktors3232                           141      Rﾉ fartpower[tow]                       
  16.      45594 driv9                                 113      [P R ] Driv9                            
  17.      38050 kumail                                104      [TC] ›Kumail‹                           
  18.      27518 actros555                             101      Dennis1499                              
  19.      43143 enesozdil                              98      βч. Ene S                               
  20.      39496 leo2828                                88      LEOD.IT YT                              
  21.      46575 claudio_cc                             74      [SHITVIK] Caudo                         
  22.      29924 icoha44                                74      CCI4                                    
  23.      42317 eetz1                                  74      V M . Eetzi                             
  24.      41689 e-30 king                              71      ηgμ ｫ cakır                             
  25.      47318 q4llo                                  68      q 4 llo``~                              
  26.      35468 norvegas1997                           67      ˜ Schnitzel ˜                           
  27.      39239 jordanvalov                            66      [CSR] Yordan                            
  28.      35710 inno                                   58      AMBASSADOR                              
  29.      40843 madmikeonr                             56      MadMike RS                              
  30.      37136 sensizim02                             54      ＧＴＣゑNaughty                             
  31.      47228 flixdamber                             51      flixdamber                              
  32.      45440 buntidondo                             50      [PACT] Ahmed                            
  33.      43548 suskun068                              45      Swim> TopRat                            
  34.      36227 ali awad                               45      Mr_Racer024                             
  35.      46021 aligamingarabic                        40      R L • AliGaming                         
  36.      43197 luiso12                                39      Luisoo [V902]                           
  37.      46287 melihrg                                38      Quat tro Valve                          
  38.      30635 grifex                                 35      Grifex                                  
  39.      47305 griffin20069                           32      [ LCS- ﾏ] Girfen                        
  40.      37723 i7ss                                   32      Redﾉ I7s                                
  41.      16671 gertracer                              31      Redﾉ Gerti                              
  42.      12846 DJmad                                  29      [SHITVIKS] fraud.                       
  43.       3704 ian78                                  28      Ian                                     
  44.      45588 razorworkss                            27      ｫRazor'                                 
  45.      27076 ataslfs24                              27      δhadowη • hmza                          
  46.      45905 sezerbey23                             25      Smash                                   
  47.      46858 lokinpoikalenni                        22      LOKINPOIKA                              
  48.      44300 surungentofs                           18      ＧＴＣ ゑ sharp.                            
  49.      39608 y a k u z                              18      V M . Yakuz                             
  50.      44045 sirac.54_                              17      [PACT] Muffin                           
  51.      28134 ke608                                  17      [MED] AAA EMS                           
  52.      41134 jeff.snn                               17      Biker Jeff                              
  53.      42550 midnight4601                           17      Midnight4601                            
  54.      46983 shamrox                                16      Hy Drous                                
  55.      44122 berkayb6493                            16      g29bosseking                            
  56.      40191 mooses60                               15      Moose                                   
  57.      46169 grassic                                15      ηgμ ｫ grassic                           
  58.      36940 thepro167                              15      [BUS] The Pro 167                       
  59.      39026 f1ne__                                 15      Dxeno R9                                
  60.      42258 kriszti_09                             13      [PACT] Krisztián                        
  61.      46944 limsaevo                               13      Evehem                                  
  62.      43583 a04bc_                                 12      snax                                    
  63.      44726 kaan2300m                              12      Kaan                                    
  64.       1341 Nathan_French_14                       11      Moo . Frenchy                           
  65.      36092 thesevenofclubs                        10      [6S] Anansi                             
  66.      43691 pedrosogamer_br                        10      [BUS] Simas Tur                         
  67.      39131 xsr                                    10      [ KTS ] KAZIK                           
  68.      42827 joelead_                               10      W / Jole                                
  69.      41486 efsorm                                 10      harun tastan                            
  70.      37944 kris_tango                             10      Kris_Tango                              
  71.      36427 molliwhoppa                            10      TurboNurbo                              
  72.      41796 countess                                9      Countess                                
  73.      27293 J--                                     9      V M . January                           
  74.      32674 vajtusbat                               9      KEBAP                                   
  75.      45799 nightkid.                               9      NightKid                                
  76.      39407 l_gui                                   9      japa                                    
  77.      41927 willyyy                                 9      idycill                                 
  78.      16012 tnt25                                   7      [6S] Adamo [COP]                        
  79.      40722 mes(race)                               7      Redﾉ Flyaway57                          
  80.      42454 jambrudas                               7      Redﾉ Pίcκ'Ζ.btc                         
  81.      44581 lynx38                                  7      Lynx                                    
  82.      23555 zorrousz                                6      Zor rou sz‹HUN ›                        
  83.      44198 febrix                                  6      Redﾉ FebriX                             
  84.      41373 shinigami85                             6      { Squid } Sweety                        
  85.      47449 supertrini                              6      Supertrini                              
  86.      29079 lipefw                                  5      Ｋａｒｇｏｃｕｕ                                
  87.      42795 acidboy                                 4      ηgμ ｫ adac[MED]                         
  88.      32194 daugava                                 4      BIGSMOKE                                
  89.      46936 zungurt                                 3      Zungurt                                 
  90.      30397 rabidrabbit                             3      RabidRabbit                             
  91.      44945 xantheisgod                             2      ＧＴＣ ゑ Mozart                            
  92.      45026 gtaplay                                 2      ＰＩＬＯＴ                                   
  93.      40859 gabriel_022                             1      ME XIC ANO                              
  94.      19071 pcpaultje2                              1      Redﾉ TT [COP]                           
  95.      41871 emrecansmsk                             1      ( F F ) Emre.C                          
  96.      14157 Balazs91                                0      Blaze H U N                             
  97.      41297 mrjoao007                               0      MONTANELAS                              
  98.      45202 ahmet_enes                              0      ahmet_enes66                            
  99.      42246 bruh.31                                 0      AS AF                                   
 100.      44123 kaelo_fx                                0      [COP] Tour GSP                          

Mail_Courier_Earned_money:
 Rank    User ID Username                  Mail_Courier_Earned_money      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      45913 whatalife                         155,146      whatalife                               
   2.      37942 isaac68ea                         107,208      Redﾉ Newton, Isaac                      
   3.      40663 muratcan2370                       74,191      Dapolyon [V900]                         
   4.      28892 ibtasim6781                        68,108      arg[cop]                                
   5.      47374 ross2750                           40,539      [LCS-G] Not Ross                        
   6.      36474 akumaz                             34,950      ηgμ ｫ npc                               
   7.      36529 subbyhowl                          34,194      › Subby ‹                               
   8.      29189 cetink.                            33,024      [ RDSR ] Fearr                          
   9.      45254 inneshzx                           22,641      nicat                                   
  10.      29964 viktors3232                        22,100      Rﾉ fartpower[tow]                       
  11.      46087 yetkinbaba                         21,725      Redﾉ Lancer                             
  12.      43143 enesozdil                          12,850      βч. Ene S                               
  13.      45594 driv9                              12,081      [P R ] Driv9                            
  14.      29924 icoha44                            11,640      CCI4                                    
  15.      46575 claudio_cc                         11,323      [SHITVIK] Caudo                         
  16.      41689 e-30 king                           9,842      ηgμ ｫ cakır                             
  17.      38050 kumail                              9,707      [TC] ›Kumail‹                           
  18.      47376 evari albo                          7,778      EVARI [ EE ]                            
  19.      43197 luiso12                             7,045      Luisoo [V902]                           
  20.      47318 q4llo                               6,627      q 4 llo``~                              
  21.      46287 melihrg                             5,794      Quat tro Valve                          
  22.      47305 griffin20069                        4,974      [ LCS- ﾏ] Girfen                        
  23.      37136 sensizim02                          4,716      ＧＴＣゑNaughty                             
  24.      45440 buntidondo                          4,400      [PACT] Ahmed                            
  25.      45588 razorworkss                         3,740      ｫRazor'                                 
  26.      45905 sezerbey23                          3,691      Smash                                   
  27.      37723 i7ss                                3,536      Redﾉ I7s                                
  28.      35468 norvegas1997                        3,399      ˜ Schnitzel ˜                           
  29.      46021 aligamingarabic                     3,378      R L • AliGaming                         
  30.      47472 _usuario14                          3,344      EL1TE ▽ User ヾ                          
  31.      35710 inno                                3,337      AMBASSADOR                              
  32.      42317 eetz1                               3,303      V M . Eetzi                             
  33.      39239 jordanvalov                         3,298      [CSR] Yordan                            
  34.      12846 DJmad                               3,100      [SHITVIKS] fraud.                       
  35.      43548 suskun068                           2,669      Swim> TopRat                            
  36.      27518 actros555                           2,666      Dennis1499                              
  37.      27076 ataslfs24                           2,526      δhadowη • hmza                          
  38.      28134 ke608                               2,281      [MED] AAA EMS                           
  39.      44122 berkayb6493                         2,166      g29bosseking                            
  40.      46169 grassic                             2,159      ηgμ ｫ grassic                           
  41.      44045 sirac.54_                           2,148      [PACT] Muffin                           
  42.      44602 yeetwithcream                       2,025      Yeet With Cream                         
  43.      36227 ali awad                            2,014      Mr_Racer024                             
  44.      16671 gertracer                           1,876      Redﾉ Gerti                              
  45.      39496 leo2828                             1,795      LEOD.IT YT                              
  46.      44300 surungentofs                        1,793      ＧＴＣ ゑ sharp.                            
  47.      47228 flixdamber                          1,740      flixdamber                              
  48.      30635 grifex                              1,557      Grifex                                  
  49.      40843 madmikeonr                          1,505      MadMike RS                              
  50.      44726 kaan2300m                           1,490      Kaan                                    
  51.      40191 mooses60                            1,202      Moose                                   
  52.       3704 ian78                               1,191      Ian                                     
  53.      42454 jambrudas                           1,019      Redﾉ Pίcκ'Ζ.btc                         
  54.      44198 febrix                                925      Redﾉ FebriX                             
  55.      29079 lipefw                                915      Ｋａｒｇｏｃｕｕ                                
  56.      42258 kriszti_09                            778      [PACT] Krisztián                        
  57.      37944 kris_tango                            774      Kris_Tango                              
  58.      46858 lokinpoikalenni                       756      LOKINPOIKA                              
  59.      39608 y a k u z                             732      V M . Yakuz                             
  60.      43583 a04bc_                                711      snax                                    
  61.      27293 J--                                   704      V M . January                           
  62.      36427 molliwhoppa                           675      TurboNurbo                              
  63.      39131 xsr                                   668      [ KTS ] KAZIK                           
  64.      36940 thepro167                             591      [BUS] The Pro 167                       
  65.      39026 f1ne__                                511      Dxeno R9                                
  66.      46936 zungurt                               508      Zungurt                                 
  67.      39407 l_gui                                 454      japa                                    
  68.      23555 zorrousz                              437      Zor rou sz‹HUN ›                        
  69.      41796 countess                              432      Countess                                
  70.      16012 tnt25                                 409      [6S] Adamo [COP]                        
  71.      46983 shamrox                               355      Hy Drous                                
  72.      40722 mes(race)                             327      Redﾉ Flyaway57                          
  73.      44945 xantheisgod                           315      ＧＴＣ ゑ Mozart                            
  74.      46944 limsaevo                              308      Evehem                                  
  75.      45026 gtaplay                               264      ＰＩＬＯＴ                                   
  76.      41927 willyyy                               240      idycill                                 
  77.      42827 joelead_                              230      W / Jole                                
  78.      42550 midnight4601                          226      Midnight4601                            
  79.      32194 daugava                               218      BIGSMOKE                                
  80.      41134 jeff.snn                              214      Biker Jeff                              
  81.      36092 thesevenofclubs                       211      [6S] Anansi                             
  82.      45799 nightkid.                             184      NightKid                                
  83.      19071 pcpaultje2                            174      Redﾉ TT [COP]                           
  84.      44581 lynx38                                171      Lynx                                    
  85.      42795 acidboy                               155      ηgμ ｫ adac[MED]                         
