2025 Summary
Data from: TC_Database_03_2025.db, TC_Database_04_2025.db, TC_Database_05_2025.db, TC_Database_06_2025.db

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
  94.      42617 rubbel_31                           3,744      ηgμ ｫ racon                             
  95.      45444 argamingarabic                      3,736      Mr r p                                  
  96.      29639 13brotary                           3,723      13brotary                               
  97.      39866 duno                                3,716      Duno                                    
  98.      41469 jacok                               3,707      Kermit                                  
  99.      44315 epicproes                           3,692      ｢O K｣ Epicproes                         
 100.      26082 1993s14                             3,681      2 $low 2 curiou$                        

Civil_stats_Driven_distance_on_bikes:
 Rank    User ID Username                  Civil_stats_Driven_distance_on_bikes      Nickname                                
-----------------------------------------------------------------------------------------------------------------------------
   1.       2107 P V L                              34,423      [ DS ] P V L                            
   2.      41376 glenn quagmire                      9,498      Glenn Quagmire                          
   3.      43573 wampy                               9,299      Wa m py ™                               
   4.      40663 muratcan2370                        6,956      Dapolyon [V900]                         
   5.      30093 thatyorkshireman                    5,239      [TC] ›Yung‹                             
   6.      41476 p1nhe1r0                            4,666      P1NHE1RØ                                
   7.      45504 matutkruse                          4,293      Matut                                   
   8.      13773 nssf                                4,142      Dahl GOAT Biker                         
   9.      26192 marty_deslions                      4,059      Redﾉ Marty                              
  10.      41871 emrecansmsk                         4,046      ( F F ) Emre.C                          
  11.      38919 maatthieu01                         3,635      UnL ucky Way                            
  12.      36473 jamarsk                             3,438      [MED] Mario                             
  13.      26082 1993s14                             3,324      2 $low 2 curiou$                        
  14.       8309 terga                               3,221      Ronnie Pickering                        
  15.      43548 suskun068                           3,127      S> [COP] TopRat                         
  16.      12266 nelahh                              3,107      †hë ™ ¢øllëç†ør                         
  17.      21396 lucas.pouzols2                      2,848      Sl yd ox ™                              
  18.      44975 eiz                                 2,730      LunaBelle                               
  19.      44378 theshadowxps                        2,675      The Shadow XPS                          
  20.      46169 grassic                             2,581      ηgμ ｫ grassic                           
  21.      46125 angelopascarella                    2,496      [P R ] たくみ                              
  22.      40681 supracii3529                        2,371      Kagvafil                                
  23.      26951 rastaman1                           2,308      [ DK ] MiniAngilo                       
  24.      35128 pete211g                            2,298      Squish                                  
  25.      47318 q4llo                               2,286      q4llo                                   
  26.      46978 marcius78                           2,278      Zefkis                                  
  27.      42547 shab-k                              2,176      [ HEAT ] SHAB K.                        
  28.      28459 pro player128                       2,160      [ FIN ] Soppa                           
  29.      15602 isakey311                           2,130      Ikey nemo                               
  30.      36901 bertoneturbo                        2,122      C20LET                                  
  31.      42729 street_stars                        2,109      Bad Driver                              
  32.      41534 ode__                               2,092      Ode__                                   
  33.      28892 ibtasim6781                         2,028      ghutra                                  
  34.      46967 alperll                             2,009      A L P E R                               
  35.      40659 cgtyksy55                           1,923      Redﾉ CCTV                               
  36.      41373 shinigami85                         1,809      { Squid } Sweety                        
  37.      26253 lucasazedo                          1,765      Fusca azul calcinha                     
  38.      45609 psychosis                           1,745      @gh0st.r1                               
  39.      28938 speeddemonn                         1,741      RDR • Speed! [RES]                      
  40.      28670 mrdomas                             1,726      [CSR] Abyss                             
  41.      45581 kcns                                1,726      Kcns                                    
  42.      36474 akumaz                              1,687      ηgμ ｫ npc                               
  43.      12846 DJmad                               1,578      insurance fraud.                        
  44.      45112 cionada                             1,573      F15                                     
  45.      39491 kabaczek007                         1,545      [ TRR ] Colin                           
  46.      42454 jambrudas                           1,492      Rﾉ Pίcκ'Ζ. btc                          
  47.      44045 sirac.54_                           1,462      [PACT] Muffin                           
  48.        132 CRC Titan2000                       1,415      [ DS ] Titan                            
  49.      44541 dreadzy                             1,365      dread2y                                 
  50.      45684 rattao                              1,350      Rattao                                  
  51.      46979 boschas                             1,335      Boschas                                 
  52.      46449 mister lolz                         1,330      GHOST                                   
  53.      16838 god like                            1,320      L eroy                                  
  54.      33219 ines1                               1,312      °S4CE I KUTX                            
  55.      43369 alejandro_xbox                      1,294      zerooo                                  
  56.      45712 muhammettskn34                      1,253      #52 M. Taşkın                           
  57.      42317 eetz1                               1,242      V M . Eetzi                             
  58.      43145 milkereus                           1,239      reverence                               
  59.      45254 inneshzx                            1,191      nicat                                   
  60.      40251 baran077                            1,191      {SQUID}YEŞİL                            
  61.      46875 nori258                             1,181      NORI                                    
  62.      45411 black2hi                            1,129      S Y NC ¨                                
  63.      39927 relas                               1,128      greek guy (g920 )                       
  64.      44395 006s                                1,116      βч. Azi Z                               
  65.      44237 exgang                              1,097      o zenﾞ 99                               
  66.      39516 mehmetgulec                         1,062      ηgμ ｫ japon                             
  67.      46017 danzip                              1,021      danibenz                                
  68.      47025 pedrolevis000                         998      Jesus loves u                           
  69.      33967 esperanto_ch                          995      x3w 4u 0ux                              
  70.      45458 nopixel211                            984      Leo nid ász:3                           
  71.      40193 benray12345                           978      SO • Benray                             
  72.      47307 wavebulgaria                          959      S Shi kov                               
  73.      40257 kiit1337                              948      Redﾉ Highneck¥                          
  74.      44776 skrwar                                943      skr war kürtdöven                       
  75.      46339 lvblc5                                939      lCryp                                   
  76.      42332 ozanerkaya                            930      [LOS] Boom                              
  77.      46503 monks1                                925      monks                                   
  78.      40411 bahadir1910                           912      [JITEM] P A L A                         
  79.      24338 vercetti87                            904      Drunkﾉ Greta                            
  80.      45666 tony9675                              898      TONY9675                                
  81.      44912 apree                                 891      Apree                                   
  82.      25589 jorks                                 871      Dorks ™                                 
  83.      47221 eze23                                 862      RSR ™ Lean uy                           
  84.      27076 ataslfs24                             856      hmza                                    
  85.      47074 josef.t                               856      CATCHMEIFYOUCAN                         
  86.      29964 viktors3232                           836      furzkanone                              
  87.      12772 Kacper_00                             836      Cygi oosh                               
  88.      24400 boonanamonkee                         833      Drift Maniac                            
  89.      32983 dazzasazza                            826      ＢＬＵＥＹ                                   
  90.      40607 biomeri                               821      bio                                     
  91.      40843 madmikeonr                            809      MadMike RS                              
  92.      47305 griffin20069                          805      [ LCS- ﾏ] Girfen                        
  93.      29892 xseap-on                              785      EmR ﾞ99[COP]                            
  94.      44036 mokerz                                782      モーカーズ                                   
  95.      45902 dravens                               778      °S4CE | Ere Not                         
  96.      44362 andrei1111                            776      andrei1111                              
  97.      39608 y a k u z                             770      V M . Yakuz                             
  98.      42023 xs4ncakx                              766      [тя] 'Çapın.                            
  99.      45717 emircantaskinn                        762      Asi                                     
 100.      47228 flixdamber                            759      flixdamber                              

Robber_stats_Time_being_chased:
 Rank    User ID Username                  Robber_stats_Time_being_chased      Nickname                                
-----------------------------------------------------------------------------------------------------------------------
   1.      46449 mister lolz                            53      GHOST                                   
   2.      46859 petranas                               50      W j / Petranas                          
   3.      45962 xxlukaxx97                             50      ка рд ан                                
   4.      46944 limsaevo                               49      Evehem                                  
   5.      47144 wewee                                  42      No Limit                                
   6.      47318 q4llo                                  42      q4llo                                   
   7.      44904 hamez                                  41      hamez                                   
   8.      47268 mertcanugr                             37      ShaW (T300RSGT)                         
   9.      46979 boschas                                35      Boschas                                 
  10.      47120 kyrteam                                35      KYR teaM                                
  11.      40210 example125                             34      JDMWorks • Lukies                       
  12.      46425 nascimento02                           34      Nascimento02                            
  13.      46590 miguelaleaf                            32      MIGUEL WITHOUT VR                       
  14.      46828 muhagflaja                             32      xX_MUHA_Xx                              
  15.      46545 elmilicox2                             32      ma zz i ’                               
  16.      44051 angara06yan                            31      ｽﾈ ﾅ                                    
  17.      44036 mokerz                                 31      モーカーズ                                   
  18.      47274 grob599                                31      Grob                                    
  19.      47202 tmehmet                                30      T Mehmet                                
  20.      40112 vladutz_                               30      cyrex                                   
  21.      47350 agrisbr                                30      krish                                   
  22.      47272 staarmaakas                            30      karkai nuia                             
  23.      44122 berkayb6493                            29      g29bosseking                            
  24.      47384 halisbjk28                             29      Execute                                 
  25.      43740 y y z i                                29      Y Y Z I                                 
  26.      22836 leo-from-romania                       28      [RO] TL 17 LEO                          
  27.      43428 nixtl                                  28      Nixtl                                   
  28.      47175 twinturbo2jzgte                        28      Ｃａｍｂｅｒｅｄ™                               
  29.      16012 tnt25                                  27      [6S] Adamo                              
  30.      46455 ryzen.nxs                              27      RJ Style! Statt                         
  31.      45726 shamman_92                             27      SHAMMAN                                 
  32.      39026 f1ne__                                 26      [FCR] Dxeno R9                          
  33.      44736 b.e.r.a.t.e.x.e                        26      PurnacıSuleyman                         
  34.      44313 b0sse                                  26      17 × N.Nilsson                          
  35.      45351 mrconfidence                           24      WhiteLine License                       
  36.      44580 morhpeus                               24      St ﾏ iker                               
  37.      46656 ayham_le_goat                          23      unnamed                                 
  38.      46932 drangodd                               23      XEN [TAXI]                              
  39.      44602 yeetwithcream                          23      Yeet With Cream                         
  40.      44780 naber1212                              22      KмC ﾇ Serdar                            
  41.      44662 archad                                 21      ARCHAD MOZ TEAM                         
  42.      43261 elcore_                                21      [S y N] elcore_                         
  43.      47392 buzzi89                                21      [BUS] (K T M C )                        
  44.      45255 rownax                                 21      B U RST " ROWN4X                        
  45.      38984 lakatosemmillio                        21      JUICE WORLD                             
  46.      43761 wqk                                    20      Eren                                    
  47.      45474 timurh-trggang                         20      EMIR                                    
  48.      46227 dragonhi                               20      dragonhi                                
  49.      46999 emre_0770                              20      Emre0770 (G29)                          
  50.      47275 radicsanabella                         20      radicsanabella                          
  51.      43364 neovvl20                               20      neo                                     
  52.      47403 andreasm29                             20      Andreas                                 
  53.      47271 b14net                                 19      Ｖ Ｉ Ｐ Mastafa                           
  54.      30172 robo1990                               19      dﾞchase ﾏ` ROBO                         
  55.      46805 jurimclaren                            19      †SRT† Jur i                             
  56.      46858 lokinpoikalenni                        18      LOKINPOIKA                              
  57.      40191 mooses60                               18      Moose                                   
  58.      43804 ibishucovet1989                        18      Danilo                                  
  59.       4305 Jon606                                 18      (T)(N)(T) Jon                           
  60.      13971 StYL3R                                 18      LawB～dark                               
  61.      40193 benray12345                            17      SO • Benray                             
  62.      42488 rgun                                   17      West Work's· rguN                       
  63.      16276 x-power756                             17      May T                                   
  64.      46339 lvblc5                                 17      lCryp                                   
  65.      47376 evari albo                             16      V8 EVARI [ EE ]                         
  66.      46799 zhyma                                  16      LawB～zhyma                              
  67.      25566 dyprakz                                16      Irish Stig                              
  68.       4369 mauzzer                                16      MZZR                                    
  69.      43365 robert777                              16      Robert777                               
  70.      46924 michael2007                            16      Michael2007                             
  71.      46918 raxmate                                16      Examp                                   
  72.      46102 sepoff                                 15      Inkbeat.eu                              
  73.      44487 shadow3                                15      ReeP (G29)                              
  74.      27378 tommyii                                15      [6S] LeCat [COP]                        
  75.      47245 anti0505                               15      Sleper                                  
  76.      46786 cjzz                                   15      cz                                      
  77.      42673 superlame2                             15      ☆ ＭＥＴＫＯ ☆                               
  78.      44179 matac                                  15      squezebenz                              
  79.      46081 knightoftheblood                       15      Knight OfThe Blood                      
  80.      44838 myszaa3                                15      Myszaa3                                 
  81.      47143 autowolf                               15      Auto_Wolf                               
  82.      47464 giupa04                                15      1.17.230                                
  83.      39347 memelord                               14      Memelord                                
  84.      47123 grave_27                               14      GRAVE                                   
  85.      44045 sirac.54_                              14      [PACT] Muffin                           
  86.      47166 samuel0109                             14      catatauxp                               
  87.      47394 howisit                                14      ColdPizza                               
  88.      47435 ryx                                    14      ryx                                     
  89.      47481 m4rzo                                  14      M4RZO                                   
  90.      47293 volkor69                               14      Zaza3169                                
  91.      33123 thegamer147                            13      RDP•Carlos [COP]                        
  92.      41544 yasso7up                               13      tBug                                    
  93.      44876 silver razor                           13      Silver Razor                            
  94.      47211 napi                                   13      napi                                    
  95.        797 gremlock                               13      Terry Wogan                             
  96.      38899 luisbarros                             13      CHEGA !                                 
  97.      45114 cezar meireles                         13      [ROBBER] R A SH                         
  98.      45643 finekk                                 13      Finekk                                  
  99.      47037 vikeby                                 13      vikeby(NoR)                             
 100.      41089 deniz3560                              13      cetinmanifold.net                       

Robber_stats_Driven_distance_being_chased:
 Rank    User ID Username                  Robber_stats_Driven_distance_being_chased      Nickname                                
----------------------------------------------------------------------------------------------------------------------------------
   1.      16012 tnt25                               3,200      [6S] Adamo                              
   2.      45351 mrconfidence                        2,607      WhiteLine License                       
   3.      30172 robo1990                            2,185      dﾞchase ﾏ` ROBO                         
   4.      27378 tommyii                             1,799      [6S] LeCat [COP]                        
   5.      40193 benray12345                         1,604      SO • Benray                             
   6.      33123 thegamer147                         1,486      RDP•Carlos [COP]                        
   7.      39867 racing101                           1,469      SMOKEY                                  
   8.      41544 yasso7up                            1,453      tBug                                    
   9.      31122 crt7                                1,364      ｢O K｣ Mimsip                            
  10.      40877 sametttpe                           1,254      dﾞchase ﾏ` samet                        
  11.      37942 isaac68ea                           1,191      Redﾉ Newton, Isaac                      
  12.      30933 kentwolf                            1,120      [6S] Feb [COP]                          
  13.      44045 sirac.54_                           1,097      [PACT] Muffin                           
  14.      30093 thatyorkshireman                    1,073      [TC] ›Yung‹                             
  15.      41376 glenn quagmire                      1,033      Glenn Quagmire                          
  16.      22093 gt-r-34                             1,024      [ TT ] FolloweR                         
  17.      28892 ibtasim6781                         1,004      ghutra                                  
  18.      42343 bigdoa                                974      み Npoh                                  
  19.      39608 y a k u z                             935      V M . Yakuz                             
  20.      42979 firatrobert_07                        924      [PACT] Robert [COP]                     
  21.      47214 realok                                905      realok                                  
  22.      43573 wampy                                 903      Wa m py ™                               
  23.      43444 slyvute                               885      [PACT] Traxyss                          
  24.      46967 alperll                               881      A L P E R                               
  25.      25995 gorkema67                             880      [COP] -dr                               
  26.      45902 dravens                               877      °S4CE | Ere Not                         
  27.      39516 mehmetgulec                           869      ηgμ ｫ japon                             
  28.      40408 deagle762                             866      [cop]deagle                             
  29.      40818 dmrzn                                 796      [6S] Dmrzn                              
  30.      30580 dezign                                781      [ RDSR ] Robis                          
  31.      46620 c4esium                               773      ㄆ C4ESIUM                               
  32.      47000 flakka0                               767      Flakka (G29)                            
  33.      40722 mes(race)                             763      Redﾉ Flyaway57                          
  34.      15402 vertti7                               730      V M . Deaky                             
  35.      47025 pedrolevis000                         715      Jesus loves u                           
  36.      47292 yokohama05                            704      YOKOHAMA (G29)                          
  37.      47228 flixdamber                            683      flixdamber                              
  38.      40605 emileker                              681      Rabdo                                   
  39.      45835 raklomore                             670      rak                                     
  40.      44911 pug=309                               662      Jason n                                 
  41.      42332 ozanerkaya                            657      [LOS] Boom                              
  42.      21218 khaledalshihry                        651      V M . K3s[COP]                          
  43.      46558 victorgtt                             639      V T                                     
  44.      31598 spankyjack3                           622      Redﾉ FATHER                             
  45.      37136 sensizim02                            619      ＧＴＣゑNaughty                             
  46.      40361 cocusz                                614      COCUSZ G25                              
  47.      47462 nico_ft                               611      nico_ft                                 
  48.      46207 arskaboi                              601      ArskaBOIII                              
  49.      32361 szymon3211                            600      [6S] Hamster                            
  50.      46087 yetkinbaba                            598      Redﾉ Lancer                             
  51.      44975 eiz                                   592      LunaBelle                               
  52.      45862 curlin                                578      V D U B STANCE                          
  53.      46783 knq-501                               574      R                                       
  54.      16671 gertracer                             563      Redﾉ Gerti                              
  55.      40866 01alperen001                          563      RDP • Ali [COP]                         
  56.      45581 kcns                                  562      Kcns                                    
  57.      47019 shadowmere                            558      shadow                                  
  58.      46700 slavisas                              558      Slavke                                  
  59.      47240 thebible                              556      Knysliukas                              
  60.      46978 marcius78                             554      Zefkis                                  
  61.      26468 shadowfast                            550      [6S] Hakou                              
  62.      36991 forthe                                539      [COP] βч For T                          
  63.      42317 eetz1                                 527      V M . Eetzi                             
  64.      26082 1993s14                               519      2 $low 2 curiou$                        
  65.      45278 emircankose                           517      EmircaN                                 
  66.      44145 zolon                                 509      zolon                                   
  67.      46910 diae                                  509      ﾏ eval                                  
  68.      47074 josef.t                               504      CATCHMEIFYOUCAN                         
  69.      41216 oohvas                                501      koira42                                 
  70.      45229 jesus alf                             498      Jsus_ Alf                               
  71.      32298 kisgsan 69                            486      ezkite                                  
  72.      46062 ross1e                                484      SWIM> SHEFW                             
  73.      41712 edvinaxas                             484      Swim> AWECA                             
  74.      46522 blurred                               484      Blurr                                   
  75.      43189 kaanndarii                            484      pr3tty                                  
  76.      18089 enesaky1                              470      [6S] dymZ                               
  77.      42864 mertsenyasa                           468      ＭＥＲＴ Ｓ .                                
  78.      43214 raion4545                             468      ηgμ ｫ meow                              
  79.      27785 sir elton john                        468      [TC] ›Chaz‹ [VCU]                       
  80.      40659 cgtyksy55                             467      Redﾉ CCTV                               
  81.      43598 triple1                               455      V M . Triple                            
  82.      36985 cybforce                              451      'cyb                                    
  83.      38196 laurynas683                           451      V M . DejaVu                            
  84.      46169 grassic                               450      ηgμ ｫ grassic                           
  85.      43145 milkereus                             448      reverence                               
  86.      46415 aleksis1                              442      [P R ] MarizzP                          
  87.      20375 notsosideways                         438      [TC-G] Blacktop                         
  88.      12730 finland69                             437      V M . Dlocky                            
  89.      25704 psykoze                               435      [ ﾏ ]Lolita                             
  90.      47029 ald7myy                               432      d7oo                                    
  91.      46800 zodx                                  422      xxxzod333                               
  92.      23031 ali_dk                                421      ! [COP] M EYSA M                        
  93.      42004 tdiahmet_                             420      tdiªhmet                                
  94.      36957 filpous                               419      [COP] sometropicnuts                    
  95.      44983 andriuks                              413      shift                                   
  96.      28094 cem.demir.35                          413      [LOS] Yeux                              
  97.       8722 Gabriel B.                            411      Gabriel B .                             
  98.      47307 wavebulgaria                          409      S Shi kov                               
  99.      45411 black2hi                              402      S Y NC ¨                                
 100.      23981 v2u                                   401      V M . Ukrain                            

Robber_stats_Paid_fines:
 Rank    User ID Username                  Robber_stats_Paid_fines      Nickname                                
----------------------------------------------------------------------------------------------------------------
   1.      45351 mrconfidence                       44,846      WhiteLine License                       
   2.      41376 glenn quagmire                     44,614      Glenn Quagmire                          
   3.      40193 benray12345                        39,460      SO • Benray                             
   4.      45581 kcns                               29,559      Kcns                                    
   5.      45902 dravens                            29,183      °S4CE | Ere Not                         
   6.      43573 wampy                              29,082      Wa m py ™                               
   7.      44045 sirac.54_                          27,941      [PACT] Muffin                           
   8.      44911 pug=309                            25,633      Jason n                                 
   9.      45411 black2hi                           21,856      S Y NC ¨                                
  10.      30093 thatyorkshireman                   21,662      [TC] ›Yung‹                             
  11.      46783 knq-501                            21,117      R                                       
  12.      40722 mes(race)                          19,217      Redﾉ Flyaway57                          
  13.      40605 emileker                           19,055      Rabdo                                   
  14.      47074 josef.t                            18,969      CATCHMEIFYOUCAN                         
  15.      44975 eiz                                18,647      LunaBelle                               
  16.      46415 aleksis1                           18,363      [P R ] MarizzP                          
  17.      16012 tnt25                              17,397      [6S] Adamo                              
  18.      41544 yasso7up                           17,343      tBug                                    
  19.      25995 gorkema67                          17,252      [COP] -dr                               
  20.      46977 benjacd                            16,929      benjaadhh                               
  21.      30172 robo1990                           16,755      dﾞchase ﾏ` ROBO                         
  22.      46062 ross1e                             16,489      SWIM> SHEFW                             
  23.      43548 suskun068                          16,234      S> [COP] TopRat                         
  24.      31598 spankyjack3                        16,046      Redﾉ FATHER                             
  25.      40647 wolf135                            15,896      CERTI DRIVERS                           
  26.      26082 1993s14                            15,633      2 $low 2 curiou$                        
  27.      45609 psychosis                          15,456      @gh0st.r1                               
  28.      37136 sensizim02                         15,349      ＧＴＣゑNaughty                             
  29.      46558 victorgtt                          15,161      V T                                     
  30.      39867 racing101                          15,109      SMOKEY                                  
  31.      27378 tommyii                            15,042      [6S] LeCat [COP]                        
  32.      37942 isaac68ea                          14,869      Redﾉ Newton, Isaac                      
  33.      43187 joe mama1256                       14,838      SG ﾏ Doofus                             
  34.      28094 cem.demir.35                       14,630      [LOS] Yeux                              
  35.      33219 ines1                              14,497      °S4CE I KUTX                            
  36.      45254 inneshzx                           14,363      nicat                                   
  37.      40361 cocusz                             14,253      COCUSZ G25                              
  38.      46318 nortaf007                          14,243      ηgμ ｫ nort[RES]                         
  39.      41712 edvinaxas                          13,215      Swim> AWECA                             
  40.      45229 jesus alf                          13,172      Jsus_ Alf                               
  41.      46873 vlastimil                          13,065      Brehaaim                                
  42.      33123 thegamer147                        12,912      RDP•Carlos [COP]                        
  43.      47238 ilithor                            12,694      [COP] βч Emr E                          
  44.      45676 rudis18                            12,688      DRIVER                                  
  45.      42864 mertsenyasa                        12,667      ＭＥＲＴ Ｓ .                                
  46.      42979 firatrobert_07                     12,530      [PACT] Robert [COP]                     
  47.      42547 shab-k                             12,412      [ HEAT ] SHAB K.                        
  48.      40391 plkrk                              12,278      ( F F ) LADA                            
  49.      44610 hasan0602                          12,192      Rocco                                   
  50.      43444 slyvute                            12,168      [PACT] Traxyss                          
  51.      43214 raion4545                          12,131      ηgμ ｫ meow                              
  52.      46757 snst                               12,102      [ ﾏ ] SNSﾞ                              
  53.      47073 batuhan355131                      12,049      batuhan3551                             
  54.      30933 kentwolf                           11,908      [6S] Feb [COP]                          
  55.      23031 ali_dk                             11,905      ! [COP] M EYSA M                        
  56.      46169 grassic                            11,850      ηgμ ｫ grassic                           
  57.      46538 twinpwrturbo                       11,609      CyclingMikey                            
  58.      36474 akumaz                             11,439      ηgμ ｫ npc                               
  59.      45684 rattao                             11,202      Rattao                                  
  60.      45833 bananeklpg                         11,198      Milf Shake                              
  61.      42317 eetz1                              11,057      V M . Eetzi                             
  62.      45278 emircankose                        10,913      EmircaN                                 
  63.      45905 sezerbey23                         10,593      Touch IT                                
  64.      42258 kriszti_09                         10,580      [PACT] E60_30_KRY                       
  65.      21396 lucas.pouzols2                     10,544      Sl yd ox ™                              
  66.      36991 forthe                             10,525      [COP] βч For T                          
  67.      46575 claudio_cc                         10,446      Cooper                                  
  68.      22001 lavezzi                            10,438      Panda                                   
  69.      39866 duno                               10,410      Duno                                    
  70.      22858 gaga5555                           10,307      S V K Mayky Bronx                       
  71.      46087 yetkinbaba                         10,258      Redﾉ Lancer                             
  72.      27785 sir elton john                     10,224      [TC] ›Chaz‹ [VCU]                       
  73.      43637 cihanarisoylu                      10,068      〆 Ｋａｓｐｅ ｒ                               
  74.      38014 batekris07                          9,945      •FG• Kris4o                             
  75.      46449 mister lolz                         9,914      GHOST                                   
  76.      45553 vicker                              9,884      ＢａｔｔＳａ ｉ                                
  77.      38919 maatthieu01                         9,866      UnL ucky Way                            
  78.      46125 angelopascarella                    9,818      [P R ] たくみ                              
  79.      40158 renzorsa                            9,617      [ ﾔ ]Renzo                              
  80.      46776 bluzzsta                            9,590      Bluzz                                   
  81.      46978 marcius78                           9,583      Zefkis                                  
  82.      46875 nori258                             9,580      NORI                                    
  83.      46983 shamrox                             9,432      Hy Drous                                
  84.      32298 kisgsan 69                          9,395      ezkite                                  
  85.      46715 kng0505                             9,339      Kup 10 ( G29 )                          
  86.      43464 ugurdalgictr                        9,251      ugurdalgic [G29]                        
  87.      13773 nssf                                9,180      Dahl GOAT Biker                         
  88.       1341 Nathan_French_14                    9,135      Moo . Frenchy                           
  89.      42617 rubbel_31                           9,118      ηgμ ｫ racon                             
  90.      39516 mehmetgulec                         9,068      ηgμ ｫ japon                             
  91.      36957 filpous                             9,058      [COP] sometropicnuts                    
  92.      12846 DJmad                               8,940      insurance fraud.                        
  93.      39882 vartolu_sadettin                    8,883      G T 4 greek (G29)                       
  94.      44145 zolon                               8,841      zolon                                   
  95.      45179 eren.xk                             8,839      pudinglipizzas                          
  96.      44849 kinghenny111                        8,814      demontime                               
  97.      42004 tdiahmet_                           8,603      tdiªhmet                                
  98.      23840 l3w1s5imm0                          8,486      liam                                    
  99.      16249 nike[lv]                            8,478      SO • Freddy                             
 100.      44237 exgang                              8,465      o zenﾞ 99                               

Robber_stats_Paid_radar_fines:
 Rank    User ID Username                  Robber_stats_Paid_radar_fines      Nickname                                
----------------------------------------------------------------------------------------------------------------------
   1.      40193 benray12345                        37,840      SO • Benray                             
   2.      40647 wolf135                            30,940      CERTI DRIVERS                           
   3.      38014 batekris07                         29,460      •FG• Kris4o                             
   4.      41376 glenn quagmire                     26,200      Glenn Quagmire                          
   5.      45411 black2hi                           19,720      S Y NC ¨                                
