April 2025

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
  74.       1238 Rascar13                               51      [TC]›Ras‹ [VCU]                         
  75.      42816 fastranker1                            51      [CSR] Yunos                             
  76.      27378 tommyii                                51      [6S] LeCat                              
  77.      45440 buntidondo                             50      [PACT] Ahmed                            
  78.      43143 enesozdil                              49      βч. Ene S                               
  79.      40866 01alperen001                           49      [ RDSR ] Ali                            
  80.      15790 alexb11                                49      [COP] Alex DVU                          
  81.      44271 balangenmarty                          47      •FG• CASHINO                            
  82.      46558 victorgtt                              47      V T                                     
  83.      41796 countess                               47      [PACT] Countess                         
  84.      31598 spankyjack3                            46      Redﾉ FATHER                             
  85.      47165 s u n a s                              45      Mistrz..                                
  86.      45444 argamingarabic                         45      Mr r p                                  
  87.      47134 koscii                                 45      •Kosc ii•                               
  88.      30454 vilix                                  44      [TC] ›Vilix‹                            
  89.      46021 aligamingarabic                        44      R L • AliGaming                         
  90.      40242 astraxan                               44      [COP] MOTORHEAD                         
  91.      47073 batuhan355131                          44      batuhan3551                             
  92.      26192 marty_deslions                         43      Redﾉ Marty [TOW]                        
  93.      32361 szymon3211                             43      [6S] Hamster                            
  94.      43197 luiso12                                42      Luisoo [V902]                           
  95.      39472 map_top                                42      ηgμ ｫ maptop                            
  96.      47214 realok                                 42      realok                                  
  97.      43309 falconx1994                            41      Falcon X                                
  98.      28938 speeddemonn                            41      RDP • Speed! [COP]                      
  99.      43034 kadirarslann                           41      E55 Kompressor                          
 100.      26253 lucasazedo                             41      Redﾉ Lucas                              

Sent_Money:
 Rank    User ID Username                       Sent_Money      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      44271 balangenmarty                      68,091      •FG• CASHINO                            
   2.      45351 mrconfidence                       44,416      WhiteLine License                       
   3.      46415 aleksis1                           41,903      [P R ] MarizzP                          
   4.      22120 theponczek                         39,223      [ RDSR ] Ponczek                        
   5.      32120 franiupl                           29,100      Frank                                   
   6.      35012 badkapp62                          18,385      Redﾉ Badkapp                            
   7.      45913 whatalife                          17,859      whatalife                               
   8.      36991 forthe                             16,691      [COP] βч For T                          
   9.      25995 gorkema67                          12,963      [COP] -dr                               
  10.      37942 isaac68ea                          12,802      Redﾉ Newton, Isaac                      
  11.      42332 ozanerkaya                         12,055      [LOS] Boom                              
  12.      31311 zgrywus1908                        11,950      [ KTS ] Zgryw[RES]                      
  13.      41197 milzualnis                         11,652      Wheezy                                  
  14.      46021 aligamingarabic                    11,431      R L • AliGaming                         
  15.      23749 nismo_1985                          9,766      Astracı                                 
  16.      38014 batekris07                          9,608      •FG• Kris4o                             
  17.      30172 robo1990                            9,304      dﾞ [COP]ﾏ` ROBO                         
  18.      23031 ali_dk                              8,649      Meysam                                  
  19.      12846 DJmad                               8,419      insurance fraud.                        
  20.      36474 akumaz                              7,683      ηgμ ｫ npc                               
  21.       3895 Piggy501                            6,562      [TC] ›Nick‹                             
  22.      41373 shinigami85                         6,517      { Squid } Sweety                        
  23.      46087 yetkinbaba                          6,411      Redﾉ Lancer                             
  24.      26192 marty_deslions                      6,351      Redﾉ Marty [TOW]                        
  25.      40877 sametttpe                           6,175      dﾞ [COP] ﾏ`samet                        
  26.      39866 duno                                6,147      Duno                                    
  27.      26468 shadowfast                          6,000      [6S] Hakou                              
  28.      45902 dravens                             5,917      °S4CE | Ere Not                         
  29.      47074 josef.t                             5,700      CATCHMEIFYOUCAN                         
  30.      30441 irecless                            5,000      xPonzoo                                 
  31.      32966 theguiihbr                          4,869      [TC] ›Batman‹                           
  32.      43583 a04bc_                              4,534      snax                                    
  33.      44045 sirac.54_                           4,521      [PACT] Muffin                           
  34.      45444 argamingarabic                      4,499      Mr r p                                  
  35.      44610 hasan0602                           4,303      Swim> lewis                             
  36.      16012 tnt25                               4,300      [6S] Adamo                              
  37.      27736 denkanplays                         4,050      RainRunner                              
  38.      41796 countess                            3,820      [PACT] Countess                         
  39.      16671 gertracer                           3,810      Redﾉ Gerti                              
  40.      29639 13brotary                           3,800      13brotary                               
  41.      42816 fastranker1                         3,759      [CSR] Yunos                             
  42.      41544 yasso7up                            3,605      tBug                                    
  43.      43548 suskun068                           3,551      Swim> TopRat                            
  44.      44237 exgang                              3,531      o zenﾞ 99                               
  45.      46715 kng0505                             3,160      Kup 10 ( G29 )                          
  46.      13971 StYL3R                              3,000      LawB～dark                               
  47.      43444 slyvute                             2,988      [PACT] Traxyss                          
  48.      41376 glenn quagmire                      2,949      Glenn Quagmire                          
  49.      42317 eetz1                               2,940      V M . Eetzi                             
  50.      36092 thesevenofclubs                     2,899      [6S] Anansi                             
  51.      23390 ivo_drifta                          2,767      Yasen • • •                             
  52.      22001 lavezzi                             2,755      Panda selling insim                     
  53.      29189 cetink.                             2,690      [ RDSR ] Fearr                          
  54.      43309 falconx1994                         2,600      Falcon X                                
  55.      45026 gtaplay                             2,594      ＰＩＬＯＴ                                   
  56.       7500 silverracer                         2,520      Silver                                  
  57.      29421 patryk1967                          2,510      [TC] ›Wilczek‹                          
  58.      40251 baran077                            2,500      {SQUID}YEŞİL                            
  59.      43674 maxpower147                         2,500      SG マ MaxPower147                        
  60.      32486 x t                                 2,460      xт [COP]                                
  61.      26253 lucasazedo                          2,452      Redﾉ Lucas                              
  62.      30933 kentwolf                            2,415      [6S] February                           
  63.      30454 vilix                               2,250      [TC] ›Vilix‹                            
  64.      37317 bayanofmansorofisky                 2,202      Redﾉ BM                                 
  65.      42617 rubbel_31                           2,100      ηgμ ｫ racon                             
  66.      41871 emrecansmsk                         2,100      ( F F ) Emre.C                          
  67.      39867 racing101                           2,100      SMOKEY                                  
  68.      33123 thegamer147                         2,099      [ RDSR ] Carlos                         
  69.      37723 i7ss                                2,000      Redﾉ I7s                                
  70.      43034 kadirarslann                        1,950      E55 Kompressor                          
  71.      22662 bowler                              1,925      [PACT] Ganji [COP]                      
  72.      35236 ludo99                              1,800      [CSR] ludo                              
  73.      41889 eymen75                             1,750      [COP] Emre Bulut                        
  74.      42783 e n s                               1,700      E N S                                   
  75.      33219 ines1                               1,600      °S4CE I KUTX                            
  76.      21218 khaledalshihry                      1,559      V M . K3s[COP]                          
  77.      20375 notsosideways                       1,500      [TC-G] Blacktop                         
  78.      40417 vitorpro99                          1,500      κｓτ 云 Vitor                             
  79.      31122 crt7                                1,481      ｢O K｣ Mimsip                            
  80.      39264 lubomir371                          1,450      [CSR] •L.ivanov156                      
  81.      34661 .w.                                 1,400      Redﾉ ßêÑ ｯ                              
  82.      15790 alexb11                             1,371      [COP] Alex DVU                          
  83.      30900 viniciussantos                      1,370      [TC] ›Grizz‹                            
  84.      43143 enesozdil                           1,312      βч. Ene S                               
  85.      44036 mokerz                              1,234      ﾓｰｶｰｽﾞ                                  
  86.      12477 mikebez                             1,231      [TC] ›Bez‹ [COP]                        
  87.      42454 jambrudas                           1,229      Redﾉ Pίcκ'Ζ.btc                         
  88.      39794 twit                                1,200      V M . Niko                              
  89.       1249 DanLevy91                           1,200      k a z                                   
